InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,Invoice_Date,day,month,year,hour
573985,22848,check,2,0,,United Kingdom,11/2/2011 11:09,2,11,2011,11
573986,84659A,check,19,0,,United Kingdom,11/2/2011 11:13,2,11,2011,11
573987,21349,check,1,0,,United Kingdom,11/2/2011 11:14,2,11,2011,11
573988,22925,check,1,0,,United Kingdom,11/2/2011 11:14,2,11,2011,11
573989,23091,check,2,0,,United Kingdom,11/2/2011 11:14,2,11,2011,11
573990,22606,check,1,0,,United Kingdom,11/2/2011 11:18,2,11,2011,11
573991,21804,check,36,0,,United Kingdom,11/2/2011 11:19,2,11,2011,11
574073,23579,,3,0,,United Kingdom,11/2/2011 15:15,2,11,2011,15
574094,22147,check,-80,0,,United Kingdom,11/3/2011 9:46,3,11,2011,9
574101,22180,,1,0,,United Kingdom,11/3/2011 10:27,3,11,2011,10
574123,22652,check,-111,0,,United Kingdom,11/3/2011 10:55,3,11,2011,10
574133,21071,,1,0,,United Kingdom,11/3/2011 11:00,3,11,2011,11
574138,23234,BISCUIT TIN VINTAGE CHRISTMAS,216,0,12415,Australia,11/3/2011 11:26,3,11,2011,11
574171,21818,check,-130,0,,United Kingdom,11/3/2011 11:45,3,11,2011,11
574173,35923,check,-42,0,,United Kingdom,11/3/2011 11:46,3,11,2011,11
574175,22065,CHRISTMAS PUDDING TRINKET POT ,12,0,14110,United Kingdom,11/3/2011 11:47,3,11,2011,11
574176,85054,check,-39,0,,United Kingdom,11/3/2011 11:48,3,11,2011,11
574198,21159,damaged,-40,0,,United Kingdom,11/3/2011 12:00,3,11,2011,12
574252,M,Manual,1,0,12437,France,11/3/2011 13:24,3,11,2011,13
574257,72818,,-3,0,,United Kingdom,11/3/2011 13:46,3,11,2011,13
574438,85054,found,27,0,,United Kingdom,11/4/2011 11:35,4,11,2011,11
574469,22385,JUMBO BAG SPACEBOY DESIGN,12,0,12431,Australia,11/4/2011 11:55,4,11,2011,11
574516,22162,,-24,0,,United Kingdom,11/4/2011 13:38,4,11,2011,13
574518,21174,,63,0,,United Kingdom,11/4/2011 13:42,4,11,2011,13
574520,21181,,-6,0,,United Kingdom,11/4/2011 13:44,4,11,2011,13
574577,21519,check,-80,0,,United Kingdom,11/4/2011 17:09,4,11,2011,17
574578,40001,check,-240,0,,United Kingdom,11/4/2011 17:09,4,11,2011,17
574579,72802B,check,-203,0,,United Kingdom,11/4/2011 17:14,4,11,2011,17
574580,20751,check,-35,0,,United Kingdom,11/4/2011 17:44,4,11,2011,17
574581,23187,check,-62,0,,United Kingdom,11/4/2011 17:45,4,11,2011,17
574582,84279P,check,-104,0,,United Kingdom,11/4/2011 17:46,4,11,2011,17
574583,22892,check,-62,0,,United Kingdom,11/4/2011 17:46,4,11,2011,17
574757,72802C,damages,-54,0,,United Kingdom,11/7/2011 10:08,7,11,2011,10
574816,85036C,damages wax,-1560,0,,United Kingdom,11/7/2011 10:37,7,11,2011,10
574822,85036B,damages wax,-1284,0,,United Kingdom,11/7/2011 10:38,7,11,2011,10
574879,22625,RED KITCHEN SCALES,2,0,13014,United Kingdom,11/7/2011 13:22,7,11,2011,13
574904,85017B,,11,0,,United Kingdom,11/7/2011 15:28,7,11,2011,15
574905,85017B,,-22,0,,United Kingdom,11/7/2011 15:28,7,11,2011,15
574906,85034A,damaged,-81,0,,United Kingdom,11/7/2011 15:30,7,11,2011,15
574920,22899,CHILDREN'S APRON DOLLY GIRL ,1,0,13985,United Kingdom,11/7/2011 16:34,7,11,2011,16
574920,23480,MINI LIGHTS WOODLAND MUSHROOMS,1,0,13985,United Kingdom,11/7/2011 16:34,7,11,2011,16
575048,84665,water damaged,-15,0,,United Kingdom,11/8/2011 12:12,8,11,2011,12
575175,84279P,found,84,0,,United Kingdom,11/8/2011 18:07,8,11,2011,18
575287,84508A,check,-39,0,,United Kingdom,11/9/2011 12:15,9,11,2011,12
575386,20977,,-16,0,,United Kingdom,11/9/2011 15:22,9,11,2011,15
575503,35933,,-2,0,,United Kingdom,11/10/2011 10:19,10,11,2011,10
575505,POST,,800,0,,United Kingdom,11/10/2011 10:29,10,11,2011,10
575506,C2,,150,0,,United Kingdom,11/10/2011 10:30,10,11,2011,10
575513,35965,,7,0,,United Kingdom,11/10/2011 10:39,10,11,2011,10
575518,10080,check,22,0,,United Kingdom,11/10/2011 10:53,10,11,2011,10
575579,22437,SET OF 9 BLACK SKULL BALLOONS,20,0,13081,United Kingdom,11/10/2011 11:49,10,11,2011,11
575579,22089,PAPER BUNTING VINTAGE PAISLEY,24,0,13081,United Kingdom,11/10/2011 11:49,10,11,2011,11
575613,23118,check,-6,0,,United Kingdom,11/10/2011 12:47,10,11,2011,12
575614,22121,check,-10,0,,United Kingdom,11/10/2011 12:48,10,11,2011,12
575615,82582,??,-130,0,,United Kingdom,11/10/2011 12:51,10,11,2011,12
575617,21014,check,-90,0,,United Kingdom,11/10/2011 12:53,10,11,2011,12
575625,35972,check,-3,0,,United Kingdom,11/10/2011 13:20,10,11,2011,13
575704,21843,smashed,-63,0,,United Kingdom,11/10/2011 17:00,10,11,2011,17
575714,85125,check,-64,0,,United Kingdom,11/10/2011 17:55,10,11,2011,17
575715,72802B,check,-36,0,,United Kingdom,11/10/2011 17:58,10,11,2011,17
575716,72802C,check,-21,0,,United Kingdom,11/10/2011 18:00,10,11,2011,18
575717,85175,check,-42,0,,United Kingdom,11/10/2011 18:02,10,11,2011,18
575719,35954,check,24,0,,United Kingdom,11/10/2011 18:08,10,11,2011,18
575720,21817,check,-8,0,,United Kingdom,11/10/2011 18:09,10,11,2011,18
575721,22804,Wrongly mrked had 85123a in box,-256,0,,United Kingdom,11/10/2011 18:19,10,11,2011,18
575722,85123A,wrongly marked carton 22804,-256,0,,United Kingdom,11/10/2011 18:20,10,11,2011,18
575748,23298,SPOTTY BUNTING,1,0,,United Kingdom,11/11/2011 10:21,11,11,2011,10
575907,22268,check,-10,0,,United Kingdom,11/11/2011 15:52,11,11,2011,15
575909,20711,check,-220,0,,United Kingdom,11/11/2011 16:02,11,11,2011,16
575912,22943,check,-7,0,,United Kingdom,11/11/2011 16:20,11,11,2011,16
576109,21181,adjustment,180,0,,United Kingdom,11/14/2011 10:33,14,11,2011,10
576110,35965,,5,0,,United Kingdom,11/14/2011 10:33,14,11,2011,10
576185,22575,missing?,-130,0,,United Kingdom,11/14/2011 11:25,14,11,2011,11
576192,22827,,4,0,,United Kingdom,11/14/2011 11:57,14,11,2011,11
576193,22827,,-8,0,,United Kingdom,11/14/2011 11:57,14,11,2011,11
576250,71279,damages,-74,0,,United Kingdom,11/14/2011 13:50,14,11,2011,13
576258,22812,,11,0,,United Kingdom,11/14/2011 14:17,14,11,2011,14
576299,21181,,16,0,,United Kingdom,11/14/2011 14:38,14,11,2011,14
576302,22812,,46,0,,United Kingdom,11/14/2011 14:41,14,11,2011,14
576336,21809,,16,0,,United Kingdom,11/14/2011 15:26,14,11,2011,15
576366,23072,damages,-50,0,,United Kingdom,11/14/2011 18:30,14,11,2011,18
576367,23071,damages,-65,0,,United Kingdom,11/14/2011 18:31,14,11,2011,18
576368,21135,wet rusty,-864,0,,United Kingdom,11/14/2011 18:33,14,11,2011,18
576369,21135,wet rusty,-288,0,,United Kingdom,11/14/2011 18:35,14,11,2011,18
576404,22687,,18,0,,United Kingdom,11/15/2011 11:09,15,11,2011,11
576407,47590B,check,-57,0,,United Kingdom,11/15/2011 11:18,15,11,2011,11
576410,71038,check,-16,0,,United Kingdom,11/15/2011 11:20,15,11,2011,11
576411,85111,check,-117,0,,United Kingdom,11/15/2011 11:20,15,11,2011,11
576413,17012C,check,-22,0,,United Kingdom,11/15/2011 11:21,15,11,2011,11
576414,17012F,check,14,0,,United Kingdom,11/15/2011 11:21,15,11,2011,11
576415,17012B,,-2,0,,United Kingdom,11/15/2011 11:22,15,11,2011,11
576419,85036B,check,-23,0,,United Kingdom,11/15/2011 11:23,15,11,2011,11
576424,85036C,check,-4,0,,United Kingdom,11/15/2011 11:24,15,11,2011,11
576426,21051,found,240,0,,United Kingdom,11/15/2011 11:24,15,11,2011,11
576431,22688,,15,0,,United Kingdom,11/15/2011 11:26,15,11,2011,11
576436,22943,check,-26,0,,United Kingdom,11/15/2011 11:27,15,11,2011,11
576473,21868,,-108,0,,United Kingdom,11/15/2011 11:40,15,11,2011,11
576509,21868,,144,0,,United Kingdom,11/15/2011 12:03,15,11,2011,12
576517,22121,,17,0,,United Kingdom,11/15/2011 12:25,15,11,2011,12
576547,21809,,56,0,,United Kingdom,11/15/2011 12:54,15,11,2011,12
576566,21830,,-186,0,,United Kingdom,11/15/2011 13:39,15,11,2011,13
576569,47504K,,-21,0,,United Kingdom,11/15/2011 13:45,15,11,2011,13
576578,22412,,-37,0,,United Kingdom,11/15/2011 14:05,15,11,2011,14
576580,22034,,-5,0,,United Kingdom,11/15/2011 14:15,15,11,2011,14
576585,84247E,,22,0,,United Kingdom,11/15/2011 14:17,15,11,2011,14
576594,21394,,1,0,,United Kingdom,11/15/2011 14:55,15,11,2011,14
576619,21054,,1,0,,United Kingdom,11/15/2011 17:01,15,11,2011,17
576620,16207A,,1,0,,United Kingdom,11/15/2011 17:02,15,11,2011,17
576632,21823,amazon adjust,10,0,,United Kingdom,11/16/2011 8:55,16,11,2011,8
576643,85127,found,6,0,,United Kingdom,11/16/2011 10:00,16,11,2011,10
576662,22570,,1,0,,United Kingdom,11/16/2011 11:19,16,11,2011,11
576673,22548,adjustment,4,0,,United Kingdom,11/16/2011 11:59,16,11,2011,11
576674,21823,damaged,-6,0,,United Kingdom,11/16/2011 12:00,16,11,2011,12
576675,37327,adjustment,3,0,,United Kingdom,11/16/2011 12:01,16,11,2011,12
576762,21744,check,-21,0,,United Kingdom,11/16/2011 13:08,16,11,2011,13
576763,23035,check,-64,0,,United Kingdom,11/16/2011 13:09,16,11,2011,13
576764,16008,check,-1510,0,,United Kingdom,11/16/2011 13:10,16,11,2011,13
576765,22219,???lost,-550,0,,United Kingdom,11/16/2011 13:11,16,11,2011,13
576766,85019B,check,15,0,,United Kingdom,11/16/2011 13:11,16,11,2011,13
576767,22339,check,-60,0,,United Kingdom,11/16/2011 13:12,16,11,2011,13
576773,22181,check,-92,0,,United Kingdom,11/16/2011 13:21,16,11,2011,13
576776,21811,check,-240,0,,United Kingdom,11/16/2011 13:22,16,11,2011,13
576777,22121,,4,0,,United Kingdom,11/16/2011 13:23,16,11,2011,13
576835,21618,,-2,0,,United Kingdom,11/16/2011 15:10,16,11,2011,15
576839,35818B,adjustment,-22,0,,United Kingdom,11/16/2011 15:21,16,11,2011,15
576843,10133,damaged,-82,0,,United Kingdom,11/16/2011 15:32,16,11,2011,15
577037,72817,dotcomstock,4,0,,United Kingdom,11/17/2011 13:27,17,11,2011,13
577102,21915,John Lewis,200,0,,United Kingdom,11/17/2011 17:01,17,11,2011,17
577111,22587,check,-41,0,,United Kingdom,11/17/2011 17:55,17,11,2011,17
577112,22586,check,-30,0,,United Kingdom,11/17/2011 17:55,17,11,2011,17
577113,22271,check,-43,0,,United Kingdom,11/17/2011 17:58,17,11,2011,17
577114,21786,check,-209,0,,United Kingdom,11/17/2011 17:59,17,11,2011,17
577115,85035C,check,-24,0,,United Kingdom,11/17/2011 18:02,17,11,2011,18
577116,21165,check,-28,0,,United Kingdom,11/17/2011 18:04,17,11,2011,18
577117,22149,check,34,0,,United Kingdom,11/17/2011 18:04,17,11,2011,18
577118,22286,check,-47,0,,United Kingdom,11/17/2011 18:05,17,11,2011,18
577119,22778,check,-10,0,,United Kingdom,11/17/2011 18:08,17,11,2011,18
577120,20752,check,-10,0,,United Kingdom,11/17/2011 18:09,17,11,2011,18
577122,23348,sold with wrong barcode,-57,0,,United Kingdom,11/17/2011 18:33,17,11,2011,18
577123,23288,check,-63,0,,United Kingdom,11/17/2011 18:34,17,11,2011,18
577124,22759,check,-327,0,,United Kingdom,11/17/2011 18:41,17,11,2011,18
577129,22464,HANGING METAL HEART LANTERN,4,0,15602,United Kingdom,11/17/2011 19:52,17,11,2011,19
577144,22759,found,96,0,,United Kingdom,11/18/2011 9:35,18,11,2011,9
577145,20832,check,110,0,,United Kingdom,11/18/2011 9:35,18,11,2011,9
577168,M,Manual,1,0,12603,Germany,11/18/2011 10:42,18,11,2011,10
577251,72802C,,1,0,,United Kingdom,11/18/2011 12:18,18,11,2011,12
577263,47503H,found,66,0,,United Kingdom,11/18/2011 12:31,18,11,2011,12
577264,85125,,3,0,,United Kingdom,11/18/2011 12:32,18,11,2011,12
577265,23268,,2,0,,United Kingdom,11/18/2011 12:33,18,11,2011,12
577304,20956,check,-152,0,,United Kingdom,11/18/2011 13:04,18,11,2011,13
577305,22946,check,-21,0,,United Kingdom,11/18/2011 13:06,18,11,2011,13
577306,72817,,12,0,,United Kingdom,11/18/2011 13:06,18,11,2011,13
577307,16169E,check,-313,0,,United Kingdom,11/18/2011 13:06,18,11,2011,13
577314,23407,SET OF 2 TRAYS HOME SWEET HOME,2,0,12444,Norway,11/18/2011 13:23,18,11,2011,13
577339,15060B,,9,0,,United Kingdom,11/18/2011 14:57,18,11,2011,14
577340,22570,,40,0,,United Kingdom,11/18/2011 14:57,18,11,2011,14
577608,35400,,5,0,,United Kingdom,11/21/2011 9:22,21,11,2011,9
577611,23118,dotcom adjust,10,0,,United Kingdom,11/21/2011 9:59,21,11,2011,9
577612,21181,dotcom,20,0,,United Kingdom,11/21/2011 9:59,21,11,2011,9
577696,M,Manual,1,0,16406,United Kingdom,11/21/2011 11:57,21,11,2011,11
577787,23055,rusty thrown away,-398,0,,United Kingdom,11/21/2011 16:28,21,11,2011,16
577788,23056,rusty throw away,-210,0,,United Kingdom,11/21/2011 16:28,21,11,2011,16
577789,23057,rusty throw away,-280,0,,United Kingdom,11/21/2011 16:28,21,11,2011,16
577829,85231G,amazon,1,0,,United Kingdom,11/22/2011 9:55,22,11,2011,9
577836,21888,check,-57,0,,United Kingdom,11/22/2011 10:26,22,11,2011,10
577942,21811,check,26,0,,United Kingdom,11/22/2011 12:08,22,11,2011,12
577944,47503A,check,56,0,,United Kingdom,11/22/2011 12:08,22,11,2011,12
577947,21992,check,13,0,,United Kingdom,11/22/2011 12:08,22,11,2011,12
577949,21804,check,44,0,,United Kingdom,11/22/2011 12:09,22,11,2011,12
577953,23348,check,5,0,,United Kingdom,11/22/2011 12:09,22,11,2011,12
577954,17136A,check,3,0,,United Kingdom,11/22/2011 12:10,22,11,2011,12
577956,21145,,3,0,,United Kingdom,11/22/2011 12:10,22,11,2011,12
577959,85107,check?,374,0,,United Kingdom,11/22/2011 12:11,22,11,2011,12
577961,23268,,2,0,,United Kingdom,11/22/2011 12:11,22,11,2011,12
577964,37489A,,2,0,,United Kingdom,11/22/2011 12:11,22,11,2011,12
577966,85045,,2,0,,United Kingdom,11/22/2011 12:12,22,11,2011,12
577968,85135B,,2,0,,United Kingdom,11/22/2011 12:12,22,11,2011,12
577970,85135A,,4,0,,United Kingdom,11/22/2011 12:12,22,11,2011,12
577971,22606,,1,0,,United Kingdom,11/22/2011 12:12,22,11,2011,12
577972,84663A,,1,0,,United Kingdom,11/22/2011 12:13,22,11,2011,12
577999,21018,damaged,-63,0,,United Kingdom,11/22/2011 12:29,22,11,2011,12
578095,23397,damaged,-9,0,,United Kingdom,11/22/2011 17:25,22,11,2011,17
578145,22579,dotcom,-40,0,,United Kingdom,11/23/2011 11:07,23,11,2011,11
578245,22568,?? missing,-170,0,,United Kingdom,11/23/2011 12:37,23,11,2011,12
578327,72807A,wet pallet,-504,0,,United Kingdom,11/23/2011 17:55,23,11,2011,17
578328,72807B,wet pallet,-696,0,,United Kingdom,11/23/2011 17:55,23,11,2011,17
578329,72807C,wet pallet,-408,0,,United Kingdom,11/23/2011 17:56,23,11,2011,17
578336,23579,,1,0,,United Kingdom,11/24/2011 9:06,24,11,2011,9
578337,23348,,1,0,,United Kingdom,11/24/2011 9:07,24,11,2011,9
578338,22125,,1,0,,United Kingdom,11/24/2011 9:07,24,11,2011,9
578340,22568,,8,0,,United Kingdom,11/24/2011 9:07,24,11,2011,9
578360,84971L,,2,0,,United Kingdom,11/24/2011 10:36,24,11,2011,10
578374,21937,found,50,0,,United Kingdom,11/24/2011 11:21,24,11,2011,11
578426,23131,,-12,0,,United Kingdom,11/24/2011 12:03,24,11,2011,12
578431,22579,,-18,0,,United Kingdom,11/24/2011 12:15,24,11,2011,12
578456,22579,,11,0,,United Kingdom,11/24/2011 12:29,24,11,2011,12
578473,72807B,damages,-101,0,,United Kingdom,11/24/2011 12:43,24,11,2011,12
578474,72807A,damages,-56,0,,United Kingdom,11/24/2011 12:44,24,11,2011,12
578475,72807C,damages,-149,0,,United Kingdom,11/24/2011 12:44,24,11,2011,12
578476,72807B,????missing,-124,0,,United Kingdom,11/24/2011 12:45,24,11,2011,12
578477,72807A,???missing,-224,0,,United Kingdom,11/24/2011 12:45,24,11,2011,12
578478,72807C,???missing,-428,0,,United Kingdom,11/24/2011 12:45,24,11,2011,12
578524,22810,check,-25,0,,United Kingdom,11/24/2011 14:20,24,11,2011,14
578525,22152,check,-179,0,,United Kingdom,11/24/2011 14:21,24,11,2011,14
578527,21819,check,-14,0,,United Kingdom,11/24/2011 14:24,24,11,2011,14
578528,22601,check,-20,0,,United Kingdom,11/24/2011 14:24,24,11,2011,14
578529,22087,,-23,0,,United Kingdom,11/24/2011 14:29,24,11,2011,14
578628,23541,,20,0,,United Kingdom,11/24/2011 15:55,24,11,2011,15
578629,22943,,24,0,,United Kingdom,11/24/2011 15:56,24,11,2011,15
578632,22579,,4,0,,United Kingdom,11/24/2011 16:22,24,11,2011,16
578691,85034A,check,24,0,,United Kingdom,11/25/2011 9:37,25,11,2011,9
578692,23157,check,212,0,,United Kingdom,11/25/2011 9:38,25,11,2011,9
578693,21811,,1,0,,United Kingdom,11/25/2011 9:38,25,11,2011,9
578700,72807A,AMAZON,1,0,,United Kingdom,11/25/2011 10:49,25,11,2011,10
578733,21643,damaged,-9,0,,United Kingdom,11/25/2011 11:32,25,11,2011,11
578738,21638,,-33,0,,United Kingdom,11/25/2011 11:33,25,11,2011,11
578837,35833P,check,-24,0,,United Kingdom,11/25/2011 15:51,25,11,2011,15
578838,21591,check,-267,0,,United Kingdom,11/25/2011 15:52,25,11,2011,15
578839,22959,check,-175,0,,United Kingdom,11/25/2011 15:52,25,11,2011,15
578840,22142,check,-70,0,,United Kingdom,11/25/2011 15:54,25,11,2011,15
578841,84826,ASSTD DESIGN 3D PAPER STICKERS,12540,0,13256,United Kingdom,11/25/2011 15:57,25,11,2011,15
578930,22848,AMAZON,1,0,,United Kingdom,11/27/2011 12:39,27,11,2011,12
579272,22812,,2,0,,United Kingdom,11/29/2011 10:00,29,11,2011,10
579275,22176,amazon,1,0,,United Kingdom,11/29/2011 10:02,29,11,2011,10
579429,20711,lost in space,-98,0,,United Kingdom,11/29/2011 13:04,29,11,2011,13
579460,21110,,-151,0,,United Kingdom,11/29/2011 14:39,29,11,2011,14
579500,22810,,33,0,,United Kingdom,11/29/2011 16:14,29,11,2011,16
579563,85135C,found,36,0,,United Kingdom,11/30/2011 11:41,30,11,2011,11
579680,22533,check,60,0,,United Kingdom,11/30/2011 13:29,30,11,2011,13
579681,21615,check,-26,0,,United Kingdom,11/30/2011 13:33,30,11,2011,13
579682,85172,check,-145,0,,United Kingdom,11/30/2011 13:33,30,11,2011,13
579683,21868,check,-28,0,,United Kingdom,11/30/2011 13:35,30,11,2011,13
579688,21116,,-33,0,,United Kingdom,11/30/2011 13:51,30,11,2011,13
579691,47503A,,-5,0,,United Kingdom,11/30/2011 14:05,30,11,2011,14
579731,35648,check,-46,0,,United Kingdom,11/30/2011 14:23,30,11,2011,14
579732,35648,check,-10,0,,United Kingdom,11/30/2011 14:24,30,11,2011,14
579733,84581,check,-41,0,,United Kingdom,11/30/2011 14:24,30,11,2011,14
579734,84859C,wet?,-153,0,,United Kingdom,11/30/2011 14:25,30,11,2011,14
579735,21793,check,-40,0,,United Kingdom,11/30/2011 14:25,30,11,2011,14
579738,21927,,8,0,,United Kingdom,11/30/2011 14:26,30,11,2011,14
579742,85204,lost??,-1131,0,,United Kingdom,11/30/2011 14:34,30,11,2011,14
579743,21810,check,-135,0,,United Kingdom,11/30/2011 14:36,30,11,2011,14
579745,22043,check,-40,0,,United Kingdom,11/30/2011 14:39,30,11,2011,14
579755,84912B,damaged,-14,0,,United Kingdom,11/30/2011 14:54,30,11,2011,14
579873,35819B,check,18,0,,United Kingdom,11/30/2011 17:00,30,11,2011,17
579879,22759,check,17,0,,United Kingdom,11/30/2011 17:13,30,11,2011,17
579880,22947,,5,0,,United Kingdom,11/30/2011 17:14,30,11,2011,17
580087,84341B,,-2,0,,United Kingdom,12/1/2011 14:27,1,12,2011,14
580145,22925,AMAZON,1,0,,United Kingdom,12/2/2011 10:03,2,12,2011,10
580197,22696,,6,0,,United Kingdom,12/2/2011 12:04,2,12,2011,12
580218,22577,check,-300,0,,United Kingdom,12/2/2011 12:12,2,12,2011,12
580359,20775,,-35,0,,United Kingdom,12/2/2011 16:11,2,12,2011,16
580366,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,6,0,,United Kingdom,12/2/2011 16:38,2,12,2011,16
580366,23169,CLASSIC GLASS COOKIE JAR,6,0,,United Kingdom,12/2/2011 16:38,2,12,2011,16
580366,DOT,DOTCOM POSTAGE,1,0,,United Kingdom,12/2/2011 16:38,2,12,2011,16
580376,22606,check,8,0,,United Kingdom,12/2/2011 17:49,2,12,2011,17
580377,84609,damages,-29,0,,United Kingdom,12/2/2011 17:52,2,12,2011,17
580378,22792,damages,-73,0,,United Kingdom,12/2/2011 17:56,2,12,2011,17
580379,72225C,,-144,0,,United Kingdom,12/2/2011 17:57,2,12,2011,17
580380,21620,check,-20,0,,United Kingdom,12/2/2011 17:58,2,12,2011,17
580381,21758,,-9,0,,United Kingdom,12/2/2011 17:58,2,12,2011,17
580382,16045,check,-900,0,,United Kingdom,12/2/2011 17:59,2,12,2011,17
580383,20652,check,-37,0,,United Kingdom,12/2/2011 17:59,2,12,2011,17
580390,21888,Amazon,1,0,,United Kingdom,12/4/2011 10:37,4,12,2011,10
580391,21868,Amazon,1,0,,United Kingdom,12/4/2011 10:42,4,12,2011,10
580546,23406,CHECK,-21,0,,United Kingdom,12/5/2011 9:27,5,12,2011,9
580547,21201,???,-390,0,,United Kingdom,12/5/2011 9:29,5,12,2011,9
580549,84876B,found,66,0,,United Kingdom,12/5/2011 9:54,5,12,2011,9
580561,22043,dotcom,-9,0,,United Kingdom,12/5/2011 10:25,5,12,2011,10
580580,21804,,10,0,,United Kingdom,12/5/2011 10:33,5,12,2011,10
580586,21804,dotcom,4,0,,United Kingdom,12/5/2011 10:34,5,12,2011,10
580588,21808,,5,0,,United Kingdom,12/5/2011 10:35,5,12,2011,10
580609,22927,Amazon,1,0,,United Kingdom,12/5/2011 11:41,5,12,2011,11
580743,47591B,,1,0,,United Kingdom,12/6/2011 9:30,6,12,2011,9
580990,21109,wet,-48,0,,United Kingdom,12/6/2011 16:54,6,12,2011,16
580991,22481,wet boxes,-288,0,,United Kingdom,12/6/2011 16:55,6,12,2011,16
581102,21803,,20,0,,United Kingdom,12/7/2011 11:57,7,12,2011,11
581103,22689,,4,0,,United Kingdom,12/7/2011 11:58,7,12,2011,11
581190,84801A,check,-102,0,,United Kingdom,12/7/2011 16:55,7,12,2011,16
581198,22025,check,-30,0,,United Kingdom,12/7/2011 18:26,7,12,2011,18
581199,84581,,-2,0,,United Kingdom,12/7/2011 18:26,7,12,2011,18
581200,84508C,check,-21,0,,United Kingdom,12/7/2011 18:27,7,12,2011,18
581201,22217,damages?,-155,0,,United Kingdom,12/7/2011 18:30,7,12,2011,18
581202,23404,check,41,0,,United Kingdom,12/7/2011 18:30,7,12,2011,18
581203,23406,,15,0,,United Kingdom,12/7/2011 18:31,7,12,2011,18
581204,85104,????damages????,-355,0,,United Kingdom,12/7/2011 18:32,7,12,2011,18
581205,20893,damages,-55,0,,United Kingdom,12/7/2011 18:32,7,12,2011,18
581206,21693,mixed up,-87,0,,United Kingdom,12/7/2011 18:34,7,12,2011,18
581207,21688,mixed up,-337,0,,United Kingdom,12/7/2011 18:34,7,12,2011,18
581208,72801C,check,-10,0,,United Kingdom,12/7/2011 18:35,7,12,2011,18
581209,21620,,6,0,,United Kingdom,12/7/2011 18:35,7,12,2011,18
581210,23395,check,-26,0,,United Kingdom,12/7/2011 18:36,7,12,2011,18
581211,22142,check,14,0,,United Kingdom,12/7/2011 18:36,7,12,2011,18
581212,22578,lost,-1050,0,,United Kingdom,12/7/2011 18:38,7,12,2011,18
581213,22576,check,-30,0,,United Kingdom,12/7/2011 18:38,7,12,2011,18
581226,23090,missing,-338,0,,United Kingdom,12/8/2011 9:56,8,12,2011,9
581234,72817,,27,0,,United Kingdom,12/8/2011 10:33,8,12,2011,10
581406,46000M,POLYESTER FILLER PAD 45x45cm,240,0,,United Kingdom,12/8/2011 13:58,8,12,2011,13
581406,46000S,POLYESTER FILLER PAD 40x40cm,300,0,,United Kingdom,12/8/2011 13:58,8,12,2011,13
581408,85175,,20,0,,United Kingdom,12/8/2011 14:06,8,12,2011,14
581422,23169,smashed,-235,0,,United Kingdom,12/8/2011 15:24,8,12,2011,15
